term,question,context,popularity,category,Culture_type
কাজু,অত্যন্ত সুস্বাদু এবং বাংলাদেশের খন্ডে খুব পপুলার একটি বাদামের নাম কী?,কাজু বাদাম অত্যন্ত সুস্বাদু একটি বাদাম।,1.61E-05,Food,Cultural
পাপরিকা,"মিষ্টি লাল মরিচ বা লঙ্কা গুঁড়া, যা ক্যাপসিকাম অ্যানুয়াম প্রজাতির মিষ্টি উপপ্রজাতির শুকনো লাল লঙ্কা থেকে তৈরি হয়, এর বাংলা নাম কী?",পাপরিকা বা মিষ্টি লাল মরিচ বা লঙ্কা গুঁড়া হলো ক্যাপসিকাম অ্যানুয়াম প্রজাতির লঙ্কা বা মরিচ গাছের অপেক্ষাকৃত মিষ্টি উপপ্রজাতিগুলির শুকানো লাল লঙ্কা বা মরিচ ফল থেকে প্রস্তুতকৃত মসলা গুঁড়া।,0.001337415404,Food,Cultural
খড়্গপুর,ভারতের কোন শিল্প নগরী খড়গশিল্পের জন্য পরিচিত?,খড়্গপুর ভারতের একটি শিল্প নগরী।,0.005317434741,People,Cultural
বিলাসপুর,"কোন শহরের নাম উল্লেখ করে একটি বিশেষ প্রেক্ষাপট বর্ণনা করা হয়েছে, যা সেই শহরের গুণগত ও সাংস্কৃতিক মূল্যকে প্রতিফলিত করে?",বিলাসপুর দ্বারা উল্লেখ হতে পারে:।,6.45E-05,Historical,Cultural
চাঁদ উসমানি,১৯৫০ এর দশক থেকে ১৯৮০ এর দশকের শেষের দিকে হিন্দি ছায়াছবিতে কাজ করা বিখ্যাত ভারতীয় অভিনেত্রী কে ছিলেন?,চাঁদ উসমানি ছিলেন ১৯৫০ এর দশক থেকে ১৯৮০ এর দশকের শেষের দিকের হিন্দি ছায়াছবির একজন ভারতীয় অভিনেত্রী।,0.0004350628424,Entertainment,Cultural
বিমল রায়,আন্তর্জাতিক স্তরে পরিচিত একজন বাঙালি চিত্র পরিচালক এবং প্রযোজক কে হলেন?,বিমল রায় একজন আন্তর্জাতিক খ্যাতিসম্পন্ন বাঙালি চিত্র পরিচালক এবং প্রযোজক।,0.001708024492,Entertainment,Cultural
হৃষিকেশ মুখোপাধ্যায়,স্বাধীনতা-পূর্ব কলকাতার কোন বাঙালি ব্রাহ্মণ পরিবারে জন্মগ্রহণকারী এক ব্যক্তির নাম কী?,হৃষিকেশ মুখোপাধ্যায়ের জন্ম স্বাধীনতা-পূর্ব ভারতের কলকাতা শহরে এক বাঙালি ব্রাহ্মণ পরিবারে।,0.001579116984,Entertainment,Cultural
টপ্পা,"কলকাতা অঞ্চলের একটি প্রখ্যাত লৌকিক গান যা একটি প্রতিষ্ঠান দ্বারা পুরস্কৃত হয়েছিল এবং যার ধরন হল একটি বিশেষ প্রকারের গান, সেটি কী?",ধরন প্রতিষ্ঠান পুরস্কার টপ্পা গান কলকাতা অঞ্চলের একটি লৌকিক গান।,0.0002255881405,Entertainment,Cultural
ভিক্টোরিয়া মেমোরিয়াল,রানি ভিক্টোরিয়ার স্মৃতি নিয়ে কলকাতায় অবস্থিত সেই প্রখ্যাত স্মৃতিসৌধের নাম কী?,ভিক্টোরিয়া মেমোরিয়াল হল বা ভিক্টোরিয়া স্মৃতিসৌধ পশ্চিমবঙ্গের কলকাতায় অবস্থিত রানি ভিক্টোরিয়ার একটি স্মৃতিসৌধ।,8.06E-05,Material,Non-Cultural
সোনামুখী,"পশ্চিমবঙ্গের বাঁকুড়া জেলায় অবস্থিত যে শহর ও পৌরসভা এলাকা সম্পর্কে উল্লেখ করা হয়েছে, সেটি কোন শহর?",সোনামুখী ভারতের পশ্চিমবঙ্গ রাজ্যের বাঁকুড়া জেলার একটি শহর ও পৌরসভা এলাকা।,0.001627457299,Location,Non-Cultural
